predictor,normalization,k,scope,checkpoint,n,spearman_r,spearman_p,pearson_r,pearson_p,layer
norm_asym,row_norm,8,per_ckpt,105B,90,-0.1317,0.6264,-0.1771,0.4895,layer_22
norm_asym,row_norm,8,per_ckpt,136B,90,0.2779,0.1379,0.2818,0.1638,layer_22
norm_asym,row_norm,8,per_ckpt,168B,90,-0.025,0.8412,0.0148,0.9241,layer_22
norm_asym,row_norm,8,per_ckpt,199B,90,0.2533,0.2787,0.3134,0.1828,layer_22
norm_asym,row_norm,8,per_ckpt,231B,90,-0.4092,0.028,-0.335,0.1079,layer_22
norm_asym,row_norm,8,per_ckpt,262B,90,0.0909,0.7073,0.1525,0.6024,layer_22
norm_asym,row_norm,8,per_ckpt,294B,90,0.2976,0.0809,0.2554,0.1518,layer_22
norm_asym,row_norm,8,per_ckpt,325B,90,0.2074,0.3986,0.1474,0.5245,layer_22
norm_asym,row_norm,8,per_ckpt,352B,90,-0.1404,0.5185,-0.161,0.4555,layer_22
norm_asym,row_norm,8,per_ckpt,384B,90,0.0271,0.9071,0.071,0.7942,layer_22
norm_asym,row_norm,8,per_ckpt,415B,90,0.0118,0.959,0.0912,0.6893,layer_22
norm_asym,row_norm,8,per_ckpt,447B,90,0.0705,0.7343,0.1636,0.3806,layer_22
norm_asym,row_norm,8,per_ckpt,478B,90,0.3101,0.1958,0.2888,0.2268,layer_22
norm_asym,row_norm,8,per_ckpt,510B,90,-0.2834,0.1209,-0.2293,0.2198,layer_22
norm_asym,row_norm,8,per_ckpt,541B,90,0.0831,0.7103,0.1037,0.6444,layer_22
norm_asym,row_norm,8,per_ckpt,573B,90,0.0528,0.8072,0.0763,0.7373,layer_22
norm_asym,row_norm,8,per_ckpt,main,90,-0.1455,0.5175,-0.0991,0.6513,layer_22
norm_asym,col_norm,4,per_ckpt,10B,90,-0.1769,0.5455,-0.1878,0.5335,layer_22
norm_asym,col_norm,4,per_ckpt,42B,90,-0.13,0.6793,-0.0974,0.7562,layer_22
norm_asym,col_norm,4,per_ckpt,73B,90,-0.1067,0.7263,-0.0909,0.7642,layer_22
norm_asym,col_norm,4,per_ckpt,105B,90,-0.1767,0.5654,-0.2064,0.5245,layer_22
norm_asym,col_norm,4,per_ckpt,136B,90,-0.3509,0.1998,-0.3602,0.1888,layer_22
norm_asym,col_norm,4,per_ckpt,168B,90,-0.3909,0.1648,-0.3013,0.3427,layer_22
norm_asym,col_norm,4,per_ckpt,199B,90,0.1203,0.6883,0.19,0.5315,layer_22
norm_asym,col_norm,4,per_ckpt,231B,90,0.294,0.3417,0.1469,0.5924,layer_22
norm_asym,col_norm,4,per_ckpt,262B,90,-0.0225,0.9171,0.0793,0.6783,layer_22
norm_asym,col_norm,4,per_ckpt,294B,90,-0.2773,0.3187,-0.266,0.3487,layer_22
norm_asym,col_norm,4,per_ckpt,325B,90,-0.0784,0.7882,0.047,0.8482,layer_22
norm_asym,col_norm,4,per_ckpt,352B,90,-0.5108,0.0619,-0.489,0.0829,layer_22
norm_asym,col_norm,4,per_ckpt,384B,90,0.0632,0.8302,0.1333,0.6533,layer_22
norm_asym,col_norm,4,per_ckpt,415B,90,0.1235,0.6234,0.1251,0.6424,layer_22
norm_asym,col_norm,4,per_ckpt,447B,90,0.0053,0.984,0.1039,0.7313,layer_22
norm_asym,col_norm,4,per_ckpt,478B,90,-0.2356,0.4056,-0.1545,0.6024,layer_22
norm_asym,col_norm,4,per_ckpt,510B,90,-0.1513,0.5894,-0.0697,0.7992,layer_22
norm_asym,col_norm,4,per_ckpt,541B,90,-0.0693,0.7642,0.0268,0.9141,layer_22
norm_asym,col_norm,4,per_ckpt,573B,90,-0.5908,0.035,-0.4744,0.1079,layer_22
norm_asym,col_norm,4,per_ckpt,main,90,-0.0969,0.7343,-0.0914,0.7263,layer_22
norm_asym,col_norm,8,per_ckpt,10B,90,-0.1036,0.6773,-0.0904,0.7173,layer_22
norm_asym,col_norm,8,per_ckpt,42B,90,-0.5029,0.0579,-0.4725,0.0709,layer_22
norm_asym,col_norm,8,per_ckpt,73B,90,-0.0921,0.7393,-0.1308,0.6454,layer_22
norm_asym,col_norm,8,per_ckpt,105B,90,-0.2336,0.3636,-0.2132,0.4346,layer_22
norm_asym,col_norm,8,per_ckpt,136B,90,-0.3878,0.2298,-0.3094,0.3716,layer_22
norm_asym,col_norm,8,per_ckpt,168B,90,-0.0515,0.8322,0.061,0.8122,layer_22
norm_asym,col_norm,8,per_ckpt,199B,90,-0.4452,0.0609,-0.424,0.0999,layer_22
norm_asym,col_norm,8,per_ckpt,231B,90,0.1378,0.6174,0.2857,0.3127,layer_22
norm_asym,col_norm,8,per_ckpt,262B,90,-0.2384,0.3736,-0.3251,0.2238,layer_22
norm_asym,col_norm,8,per_ckpt,294B,90,0.0155,0.958,-0.0374,0.9081,layer_22
norm_asym,col_norm,8,per_ckpt,325B,90,0.103,0.7373,0.0731,0.7852,layer_22
norm_asym,col_norm,8,per_ckpt,352B,90,-0.3333,0.1998,-0.2301,0.4116,layer_22
norm_asym,col_norm,8,per_ckpt,384B,90,-0.1944,0.4955,-0.1459,0.6094,layer_22
norm_asym,col_norm,8,per_ckpt,415B,90,-0.3281,0.1968,-0.3213,0.2268,layer_22
norm_asym,col_norm,8,per_ckpt,447B,90,-0.3395,0.2388,-0.1334,0.6244,layer_22
norm_asym,col_norm,8,per_ckpt,478B,90,-0.3969,0.1389,-0.3536,0.1978,layer_22
norm_asym,col_norm,8,per_ckpt,510B,90,-0.189,0.3457,-0.1977,0.3347,layer_22
norm_asym,col_norm,8,per_ckpt,541B,90,-0.2035,0.4725,-0.0716,0.7892,layer_22
norm_asym,col_norm,8,per_ckpt,573B,90,-0.3065,0.3027,-0.1929,0.5205,layer_22
norm_asym,col_norm,8,per_ckpt,main,90,0.068,0.8082,0.0397,0.8831,layer_22
abs_diff,row_norm,4,pooled,,1800,-0.0254,0.2821,-0.0153,0.5153,layer_23
abs_diff,row_norm,8,pooled,,1800,-0.063,0.0075,-0.0356,0.1316,layer_23
abs_diff,col_norm,4,pooled,,1800,-0.018,0.4443,-0.0093,0.6932,layer_23
abs_diff,col_norm,8,pooled,,1800,-0.0454,0.0541,-0.0261,0.2685,layer_23
signed_diff,row_norm,4,pooled,,1800,-0.0579,0.0141,-0.0358,0.1286,layer_23
signed_diff,row_norm,8,pooled,,1800,-0.0056,0.8127,-0.0307,0.1935,layer_23
signed_diff,col_norm,4,pooled,,1800,-0.1351,0.0,-0.0932,0.0001,layer_23
signed_diff,col_norm,8,pooled,,1800,-0.2103,0.0,-0.1758,0.0,layer_23
min_rankme,row_norm,4,pooled,,1800,-0.1509,0.0,-0.096,0.0,layer_23
min_rankme,row_norm,8,pooled,,1800,-0.0241,0.3064,-0.0305,0.1956,layer_23
min_rankme,col_norm,4,pooled,,1800,-0.101,0.0,-0.0649,0.0059,layer_23
min_rankme,col_norm,8,pooled,,1800,-0.0181,0.4422,-0.0229,0.3307,layer_23
norm_asym,row_norm,4,pooled,,1800,-0.0899,0.0001,-0.1186,0.0,layer_23
norm_asym,row_norm,8,pooled,,1800,0.0102,0.6647,0.0217,0.357,layer_23
norm_asym,col_norm,4,pooled,,1800,-0.135,0.0,-0.1019,0.0,layer_23
norm_asym,col_norm,8,pooled,,1800,-0.1946,0.0,-0.1557,0.0,layer_23
abs_diff,row_norm,4,per_ckpt,10B,90,0.2249,0.017,0.2213,0.036,layer_23
abs_diff,row_norm,4,per_ckpt,42B,90,0.2339,0.028,0.1797,0.1179,layer_23
abs_diff,row_norm,4,per_ckpt,73B,90,0.0935,0.3187,0.0936,0.3676,layer_23
abs_diff,row_norm,4,per_ckpt,105B,90,0.1469,0.1728,0.1904,0.1109,layer_23
abs_diff,row_norm,4,per_ckpt,136B,90,0.2175,0.027,0.2274,0.033,layer_23
abs_diff,row_norm,4,per_ckpt,168B,90,0.095,0.4086,0.1587,0.1898,layer_23
abs_diff,row_norm,4,per_ckpt,199B,90,0.1562,0.2158,0.1921,0.1648,layer_23
abs_diff,row_norm,4,per_ckpt,231B,90,0.1653,0.2807,0.121,0.4735,layer_23
abs_diff,row_norm,4,per_ckpt,262B,90,0.2215,0.1189,0.3051,0.033,layer_23
abs_diff,row_norm,4,per_ckpt,294B,90,-0.0969,0.4486,-0.0902,0.4935,layer_23
abs_diff,row_norm,4,per_ckpt,325B,90,0.0681,0.6563,0.1291,0.3487,layer_23
abs_diff,row_norm,4,per_ckpt,352B,90,-0.0962,0.5175,-0.0511,0.7373,layer_23
abs_diff,row_norm,4,per_ckpt,384B,90,0.0666,0.5644,0.0756,0.5225,layer_23
abs_diff,row_norm,4,per_ckpt,415B,90,0.0657,0.5884,0.0967,0.4705,layer_23
abs_diff,row_norm,4,per_ckpt,447B,90,0.0715,0.6474,0.0907,0.5594,layer_23
abs_diff,row_norm,4,per_ckpt,478B,90,0.3384,0.016,0.3398,0.014,layer_23
abs_diff,row_norm,4,per_ckpt,510B,90,-0.067,0.7013,-0.0008,0.992,layer_23
abs_diff,row_norm,4,per_ckpt,541B,90,-0.0024,0.985,-0.0041,0.975,layer_23
abs_diff,row_norm,4,per_ckpt,573B,90,0.0483,0.6793,0.0558,0.6274,layer_23
abs_diff,row_norm,4,per_ckpt,main,90,0.1378,0.3227,0.1466,0.3117,layer_23
abs_diff,row_norm,8,per_ckpt,10B,90,0.1202,0.3367,0.1118,0.3936,layer_23
abs_diff,row_norm,8,per_ckpt,42B,90,0.042,0.7153,0.032,0.8042,layer_23
abs_diff,row_norm,8,per_ckpt,73B,90,-0.239,0.014,-0.2866,0.003,layer_23
abs_diff,row_norm,8,per_ckpt,105B,90,0.1249,0.1129,0.1083,0.1648,layer_23
abs_diff,row_norm,8,per_ckpt,136B,90,-0.003,0.986,0.0038,0.973,layer_23
abs_diff,row_norm,8,per_ckpt,168B,90,0.0743,0.5904,0.0819,0.5714,layer_23
abs_diff,row_norm,8,per_ckpt,199B,90,-0.0896,0.4396,-0.0497,0.6673,layer_23
abs_diff,row_norm,8,per_ckpt,231B,90,0.1591,0.2757,0.1316,0.4486,layer_23
abs_diff,row_norm,8,per_ckpt,262B,90,0.1254,0.3756,0.1898,0.1838,layer_23
abs_diff,row_norm,8,per_ckpt,294B,90,0.0363,0.7103,0.0193,0.8511,layer_23
abs_diff,row_norm,8,per_ckpt,325B,90,-0.197,0.036,-0.1981,0.019,layer_23
abs_diff,row_norm,8,per_ckpt,352B,90,0.0697,0.5614,0.0457,0.6843,layer_23
abs_diff,row_norm,8,per_ckpt,384B,90,-0.1043,0.5225,-0.094,0.5654,layer_23
abs_diff,row_norm,8,per_ckpt,415B,90,-0.2745,0.032,-0.291,0.024,layer_23
abs_diff,row_norm,8,per_ckpt,447B,90,-0.1955,0.048,-0.221,0.039,layer_23
abs_diff,row_norm,8,per_ckpt,478B,90,-0.1063,0.3806,-0.1111,0.3487,layer_23
abs_diff,row_norm,8,per_ckpt,510B,90,-0.2535,0.1109,-0.2252,0.1848,layer_23
abs_diff,row_norm,8,per_ckpt,541B,90,0.0628,0.6893,0.1212,0.3926,layer_23
abs_diff,row_norm,8,per_ckpt,573B,90,-0.0041,0.98,0.0425,0.7822,layer_23
abs_diff,row_norm,8,per_ckpt,main,90,-0.0496,0.6543,-0.0568,0.6733,layer_23
abs_diff,col_norm,4,per_ckpt,10B,90,0.1081,0.035,0.1142,0.049,layer_23
abs_diff,col_norm,4,per_ckpt,42B,90,0.0862,0.041,0.0768,0.0999,layer_23
abs_diff,col_norm,4,per_ckpt,73B,90,0.0491,0.4416,0.0568,0.4086,layer_23
abs_diff,col_norm,4,per_ckpt,105B,90,0.0718,0.2937,0.1232,0.1119,layer_23
abs_diff,col_norm,4,per_ckpt,136B,90,0.2358,0.006,0.1947,0.03,layer_23
abs_diff,col_norm,4,per_ckpt,168B,90,0.0665,0.3936,0.102,0.1998,layer_23
abs_diff,col_norm,4,per_ckpt,199B,90,0.1113,0.1748,0.1276,0.1678,layer_23
abs_diff,col_norm,4,per_ckpt,231B,90,0.0672,0.3447,0.0501,0.5365,layer_23
abs_diff,col_norm,4,per_ckpt,262B,90,0.2314,0.049,0.2735,0.035,layer_23
abs_diff,col_norm,4,per_ckpt,294B,90,-0.0778,0.4086,-0.073,0.4785,layer_23
abs_diff,col_norm,4,per_ckpt,325B,90,0.0416,0.6753,0.0919,0.3576,layer_23
abs_diff,col_norm,4,per_ckpt,352B,90,-0.0858,0.4316,-0.0306,0.7742,layer_23
abs_diff,col_norm,4,per_ckpt,384B,90,0.0942,0.3437,0.0634,0.5495,layer_23
abs_diff,col_norm,4,per_ckpt,415B,90,0.057,0.6374,0.0904,0.4735,layer_23
abs_diff,col_norm,4,per_ckpt,447B,90,0.0662,0.5914,0.0637,0.6084,layer_23
abs_diff,col_norm,4,per_ckpt,478B,90,0.2855,0.008,0.3074,0.013,layer_23
abs_diff,col_norm,4,per_ckpt,510B,90,0.0003,0.998,-0.001,0.99,layer_23
abs_diff,col_norm,4,per_ckpt,541B,90,-0.0273,0.8262,0.0053,0.967,layer_23
abs_diff,col_norm,4,per_ckpt,573B,90,0.0272,0.7093,0.0461,0.5534,layer_23
abs_diff,col_norm,4,per_ckpt,main,90,0.0594,0.4795,0.0876,0.3347,layer_23
abs_diff,col_norm,8,per_ckpt,10B,90,0.1196,0.1958,0.0924,0.3756,layer_23
abs_diff,col_norm,8,per_ckpt,42B,90,0.0635,0.3676,0.0241,0.7702,layer_23
abs_diff,col_norm,8,per_ckpt,73B,90,-0.2153,0.004,-0.2348,0.003,layer_23
abs_diff,col_norm,8,per_ckpt,105B,90,0.1447,0.1019,0.1289,0.1389,layer_23
abs_diff,col_norm,8,per_ckpt,136B,90,-0.015,0.7892,0.009,0.8801,layer_23
abs_diff,col_norm,8,per_ckpt,168B,90,0.0592,0.4585,0.054,0.5604,layer_23
abs_diff,col_norm,8,per_ckpt,199B,90,-0.0572,0.6084,-0.0438,0.6873,layer_23
abs_diff,col_norm,8,per_ckpt,231B,90,0.0965,0.4296,0.1064,0.4515,layer_23
abs_diff,col_norm,8,per_ckpt,262B,90,0.131,0.2058,0.1563,0.1828,layer_23
abs_diff,col_norm,8,per_ckpt,294B,90,-0.0185,0.6963,0.0109,0.7932,layer_23
abs_diff,col_norm,8,per_ckpt,325B,90,-0.1288,0.0949,-0.1634,0.016,layer_23
abs_diff,col_norm,8,per_ckpt,352B,90,0.0567,0.5385,0.036,0.6883,layer_23
abs_diff,col_norm,8,per_ckpt,384B,90,-0.0474,0.6414,-0.0783,0.5345,layer_23
abs_diff,col_norm,8,per_ckpt,415B,90,-0.1981,0.0559,-0.2377,0.019,layer_23
abs_diff,col_norm,8,per_ckpt,447B,90,-0.1238,0.0809,-0.1654,0.039,layer_23
abs_diff,col_norm,8,per_ckpt,478B,90,-0.1039,0.2867,-0.0955,0.3646,layer_23
abs_diff,col_norm,8,per_ckpt,510B,90,-0.2729,0.0759,-0.2205,0.1818,layer_23
abs_diff,col_norm,8,per_ckpt,541B,90,0.1021,0.3636,0.0895,0.3976,layer_23
abs_diff,col_norm,8,per_ckpt,573B,90,0.0179,0.7992,0.0266,0.7443,layer_23
abs_diff,col_norm,8,per_ckpt,main,90,-0.0405,0.6713,-0.0497,0.6264,layer_23
signed_diff,row_norm,4,per_ckpt,10B,90,0.1509,0.4925,0.1554,0.4715,layer_23
signed_diff,row_norm,4,per_ckpt,42B,90,0.0689,0.6194,0.0826,0.6124,layer_23
signed_diff,row_norm,4,per_ckpt,73B,90,-0.3455,0.1259,-0.3386,0.1329,layer_23
signed_diff,row_norm,4,per_ckpt,105B,90,-0.0964,0.7003,-0.0927,0.7243,layer_23
signed_diff,row_norm,4,per_ckpt,136B,90,-0.0389,0.8661,-0.0371,0.8761,layer_23
signed_diff,row_norm,4,per_ckpt,168B,90,-0.0867,0.7053,-0.0624,0.7942,layer_23
signed_diff,row_norm,4,per_ckpt,199B,90,-0.1475,0.5065,-0.1835,0.4136,layer_23
signed_diff,row_norm,4,per_ckpt,231B,90,-0.4324,0.017,-0.4537,0.014,layer_23
signed_diff,row_norm,4,per_ckpt,262B,90,-0.1618,0.4575,-0.2981,0.1558,layer_23
signed_diff,row_norm,4,per_ckpt,294B,90,0.1126,0.6204,0.1255,0.5924,layer_23
signed_diff,row_norm,4,per_ckpt,325B,90,0.0902,0.6264,0.1079,0.5824,layer_23
signed_diff,row_norm,4,per_ckpt,352B,90,0.2118,0.3087,0.1602,0.4326,layer_23
signed_diff,row_norm,4,per_ckpt,384B,90,-0.162,0.4925,-0.1687,0.4835,layer_23
signed_diff,row_norm,4,per_ckpt,415B,90,-0.2288,0.3746,-0.2962,0.2587,layer_23
signed_diff,row_norm,4,per_ckpt,447B,90,-0.1083,0.6843,-0.1331,0.6034,layer_23
signed_diff,row_norm,4,per_ckpt,478B,90,-0.0185,0.9481,-0.0192,0.9371,layer_23
signed_diff,row_norm,4,per_ckpt,510B,90,-0.0637,0.5025,-0.0781,0.3976,layer_23
signed_diff,row_norm,4,per_ckpt,541B,90,0.0908,0.7193,0.0821,0.7572,layer_23
signed_diff,row_norm,4,per_ckpt,573B,90,-0.088,0.7293,-0.087,0.7333,layer_23
signed_diff,row_norm,4,per_ckpt,main,90,0.0008,0.997,0.0403,0.7892,layer_23
signed_diff,row_norm,8,per_ckpt,10B,90,-0.0731,0.6963,-0.1375,0.4735,layer_23
signed_diff,row_norm,8,per_ckpt,42B,90,-0.0007,0.994,0.026,0.8661,layer_23
signed_diff,row_norm,8,per_ckpt,73B,90,-0.1874,0.3736,-0.2119,0.3377,layer_23
signed_diff,row_norm,8,per_ckpt,105B,90,-0.0853,0.7722,-0.1526,0.6244,layer_23
signed_diff,row_norm,8,per_ckpt,136B,90,0.2103,0.2767,0.2081,0.3137,layer_23
signed_diff,row_norm,8,per_ckpt,168B,90,-0.0224,0.8611,-0.0033,0.981,layer_23
signed_diff,row_norm,8,per_ckpt,199B,90,0.2138,0.3626,0.2262,0.3247,layer_23
signed_diff,row_norm,8,per_ckpt,231B,90,-0.4075,0.032,-0.4006,0.034,layer_23
signed_diff,row_norm,8,per_ckpt,262B,90,0.1433,0.5495,0.1869,0.4416,layer_23
signed_diff,row_norm,8,per_ckpt,294B,90,0.2541,0.1528,0.2212,0.2388,layer_23
signed_diff,row_norm,8,per_ckpt,325B,90,0.1927,0.4426,0.116,0.6593,layer_23
signed_diff,row_norm,8,per_ckpt,352B,90,-0.1655,0.4635,-0.17,0.4605,layer_23
signed_diff,row_norm,8,per_ckpt,384B,90,-0.0408,0.8521,-0.0408,0.8561,layer_23
signed_diff,row_norm,8,per_ckpt,415B,90,-0.0481,0.8322,-0.0048,0.979,layer_23
signed_diff,row_norm,8,per_ckpt,447B,90,0.1178,0.5924,0.1615,0.4166,layer_23
signed_diff,row_norm,8,per_ckpt,478B,90,0.2863,0.2388,0.2686,0.2707,layer_23
signed_diff,row_norm,8,per_ckpt,510B,90,-0.2978,0.0919,-0.3188,0.0779,layer_23
signed_diff,row_norm,8,per_ckpt,541B,90,0.0684,0.7702,0.087,0.6883,layer_23
signed_diff,row_norm,8,per_ckpt,573B,90,0.0697,0.7562,0.0731,0.7752,layer_23
signed_diff,row_norm,8,per_ckpt,main,90,-0.2017,0.3576,-0.2083,0.3407,layer_23
signed_diff,col_norm,4,per_ckpt,10B,90,-0.2179,0.4665,-0.2262,0.4525,layer_23
signed_diff,col_norm,4,per_ckpt,42B,90,-0.1005,0.7642,-0.0731,0.8202,layer_23
signed_diff,col_norm,4,per_ckpt,73B,90,-0.0547,0.8771,-0.0443,0.9041,layer_23
signed_diff,col_norm,4,per_ckpt,105B,90,-0.1118,0.7063,-0.1392,0.6454,layer_23
signed_diff,col_norm,4,per_ckpt,136B,90,-0.3595,0.1908,-0.3975,0.1638,layer_23
signed_diff,col_norm,4,per_ckpt,168B,90,-0.3854,0.1698,-0.3573,0.2288,layer_23
signed_diff,col_norm,4,per_ckpt,199B,90,0.0882,0.7642,0.1029,0.7323,layer_23
signed_diff,col_norm,4,per_ckpt,231B,90,0.3266,0.3047,0.2891,0.3836,layer_23
signed_diff,col_norm,4,per_ckpt,262B,90,-0.0507,0.8302,-0.0266,0.9011,layer_23
signed_diff,col_norm,4,per_ckpt,294B,90,-0.2959,0.2877,-0.3201,0.2607,layer_23
signed_diff,col_norm,4,per_ckpt,325B,90,-0.1901,0.5125,-0.1354,0.6474,layer_23
signed_diff,col_norm,4,per_ckpt,352B,90,-0.5639,0.039,-0.5421,0.047,layer_23
signed_diff,col_norm,4,per_ckpt,384B,90,-0.0138,0.9481,-0.0142,0.956,layer_23
signed_diff,col_norm,4,per_ckpt,415B,90,0.0479,0.8452,0.045,0.8721,layer_23
signed_diff,col_norm,4,per_ckpt,447B,90,0.0416,0.8871,0.0941,0.7692,layer_23
signed_diff,col_norm,4,per_ckpt,478B,90,-0.3192,0.2607,-0.3175,0.2697,layer_23
signed_diff,col_norm,4,per_ckpt,510B,90,-0.2241,0.4326,-0.2202,0.4605,layer_23
signed_diff,col_norm,4,per_ckpt,541B,90,-0.1043,0.6713,-0.066,0.7812,layer_23
signed_diff,col_norm,4,per_ckpt,573B,90,-0.6281,0.029,-0.5757,0.045,layer_23
signed_diff,col_norm,4,per_ckpt,main,90,-0.131,0.6414,-0.0886,0.7642,layer_23
signed_diff,col_norm,8,per_ckpt,10B,90,-0.2182,0.4036,-0.2072,0.4216,layer_23
signed_diff,col_norm,8,per_ckpt,42B,90,-0.5981,0.017,-0.5566,0.032,layer_23
signed_diff,col_norm,8,per_ckpt,73B,90,-0.1154,0.6813,-0.146,0.6214,layer_23
signed_diff,col_norm,8,per_ckpt,105B,90,-0.3191,0.1838,-0.321,0.1968,layer_23
signed_diff,col_norm,8,per_ckpt,136B,90,-0.5253,0.0969,-0.5248,0.1009,layer_23
signed_diff,col_norm,8,per_ckpt,168B,90,-0.1606,0.5534,-0.13,0.6364,layer_23
signed_diff,col_norm,8,per_ckpt,199B,90,-0.4682,0.048,-0.4635,0.0569,layer_23
signed_diff,col_norm,8,per_ckpt,231B,90,0.0757,0.7632,0.1225,0.6723,layer_23
signed_diff,col_norm,8,per_ckpt,262B,90,-0.2105,0.4436,-0.2218,0.4296,layer_23
signed_diff,col_norm,8,per_ckpt,294B,90,-0.0364,0.9001,-0.1254,0.7113,layer_23
signed_diff,col_norm,8,per_ckpt,325B,90,0.0509,0.8641,0.0051,0.989,layer_23
signed_diff,col_norm,8,per_ckpt,352B,90,-0.3863,0.1279,-0.3193,0.2398,layer_23
signed_diff,col_norm,8,per_ckpt,384B,90,-0.1757,0.5534,-0.1384,0.6364,layer_23
signed_diff,col_norm,8,per_ckpt,415B,90,-0.3196,0.2168,-0.3082,0.2557,layer_23
signed_diff,col_norm,8,per_ckpt,447B,90,-0.3975,0.1688,-0.2375,0.4126,layer_23
signed_diff,col_norm,8,per_ckpt,478B,90,-0.3472,0.2048,-0.3326,0.2278,layer_23
signed_diff,col_norm,8,per_ckpt,510B,90,-0.2019,0.3117,-0.2019,0.3087,layer_23
signed_diff,col_norm,8,per_ckpt,541B,90,-0.19,0.5015,-0.1372,0.6234,layer_23
signed_diff,col_norm,8,per_ckpt,573B,90,-0.3526,0.2348,-0.2954,0.3327,layer_23
signed_diff,col_norm,8,per_ckpt,main,90,0.1183,0.6633,0.1091,0.7133,layer_23
min_rankme,row_norm,4,per_ckpt,10B,90,0.039,0.8032,0.0824,0.5634,layer_23
min_rankme,row_norm,4,per_ckpt,42B,90,-0.0047,0.982,0.094,0.5764,layer_23
min_rankme,row_norm,4,per_ckpt,73B,90,-0.0758,0.6304,-0.0999,0.6004,layer_23
min_rankme,row_norm,4,per_ckpt,105B,90,-0.0355,0.8362,-0.0526,0.7552,layer_23
min_rankme,row_norm,4,per_ckpt,136B,90,-0.2333,0.1538,-0.2067,0.1808,layer_23
min_rankme,row_norm,4,per_ckpt,168B,90,-0.024,0.8781,-0.0474,0.7872,layer_23
min_rankme,row_norm,4,per_ckpt,199B,90,-0.2137,0.2088,-0.2905,0.0999,layer_23
min_rankme,row_norm,4,per_ckpt,231B,90,-0.3255,0.044,-0.2742,0.1059,layer_23
min_rankme,row_norm,4,per_ckpt,262B,90,-0.2297,0.1908,-0.3066,0.0909,layer_23
min_rankme,row_norm,4,per_ckpt,294B,90,0.0352,0.8352,0.0904,0.6374,layer_23
min_rankme,row_norm,4,per_ckpt,325B,90,0.1337,0.4426,0.0281,0.8751,layer_23
min_rankme,row_norm,4,per_ckpt,352B,90,0.2334,0.1409,0.1525,0.3876,layer_23
min_rankme,row_norm,4,per_ckpt,384B,90,-0.1437,0.2318,-0.166,0.1678,layer_23
min_rankme,row_norm,4,per_ckpt,415B,90,-0.2048,0.1179,-0.3074,0.0559,layer_23
min_rankme,row_norm,4,per_ckpt,447B,90,-0.0817,0.6394,-0.088,0.5984,layer_23
min_rankme,row_norm,4,per_ckpt,478B,90,-0.2358,0.1229,-0.2706,0.0879,layer_23
min_rankme,row_norm,4,per_ckpt,510B,90,0.0524,0.7752,-0.0475,0.8691,layer_23
min_rankme,row_norm,4,per_ckpt,541B,90,0.0702,0.6104,0.0785,0.5225,layer_23
min_rankme,row_norm,4,per_ckpt,573B,90,-0.0223,0.8681,-0.0698,0.5654,layer_23
min_rankme,row_norm,4,per_ckpt,main,90,0.0417,0.7852,-0.0009,0.993,layer_23
min_rankme,row_norm,8,per_ckpt,10B,90,-0.3412,0.0679,-0.2629,0.1329,layer_23
min_rankme,row_norm,8,per_ckpt,42B,90,0.308,0.0629,0.2531,0.1259,layer_23
min_rankme,row_norm,8,per_ckpt,73B,90,0.1961,0.2807,0.1583,0.3746,layer_23
min_rankme,row_norm,8,per_ckpt,105B,90,-0.152,0.1878,-0.119,0.2468,layer_23
min_rankme,row_norm,8,per_ckpt,136B,90,0.2422,0.1409,0.262,0.1169,layer_23
min_rankme,row_norm,8,per_ckpt,168B,90,-0.2274,0.1998,-0.21,0.2577,layer_23
min_rankme,row_norm,8,per_ckpt,199B,90,0.0592,0.6973,0.0728,0.6324,layer_23
min_rankme,row_norm,8,per_ckpt,231B,90,-0.1967,0.2957,-0.1796,0.3746,layer_23
min_rankme,row_norm,8,per_ckpt,262B,90,-0.1625,0.2787,-0.2231,0.1558,layer_23
min_rankme,row_norm,8,per_ckpt,294B,90,-0.1302,0.2987,-0.126,0.3307,layer_23
min_rankme,row_norm,8,per_ckpt,325B,90,0.2419,0.019,0.2329,0.01,layer_23
min_rankme,row_norm,8,per_ckpt,352B,90,-0.1014,0.4565,-0.0714,0.6054,layer_23
min_rankme,row_norm,8,per_ckpt,384B,90,-0.0889,0.6354,-0.0452,0.7782,layer_23
min_rankme,row_norm,8,per_ckpt,415B,90,0.1948,0.2108,0.2425,0.1049,layer_23
min_rankme,row_norm,8,per_ckpt,447B,90,0.2295,0.025,0.2363,0.029,layer_23
min_rankme,row_norm,8,per_ckpt,478B,90,0.1059,0.4046,0.1332,0.2957,layer_23
min_rankme,row_norm,8,per_ckpt,510B,90,-0.1655,0.3536,-0.0978,0.5285,layer_23
min_rankme,row_norm,8,per_ckpt,541B,90,-0.0284,0.8791,-0.0903,0.5155,layer_23
min_rankme,row_norm,8,per_ckpt,573B,90,0.1455,0.3497,0.047,0.7413,layer_23
min_rankme,row_norm,8,per_ckpt,main,90,-0.0888,0.4555,-0.1145,0.3766,layer_23
min_rankme,col_norm,4,per_ckpt,10B,90,0.0363,0.6404,0.0561,0.4875,layer_23
min_rankme,col_norm,4,per_ckpt,42B,90,0.0014,0.985,0.0427,0.5445,layer_23
min_rankme,col_norm,4,per_ckpt,73B,90,-0.0324,0.7822,-0.0627,0.6234,layer_23
min_rankme,col_norm,4,per_ckpt,105B,90,-0.0222,0.8252,-0.0363,0.7403,layer_23
