predictor,normalization,k,scope,checkpoint,n,spearman_r,spearman_p,pearson_r,pearson_p,layer
drop_over_recovery_signed_diff,row_norm,16,per_ckpt,step2000000-tokens9752B,90,-0.5166,0.042,-0.5646,0.023,layer_31
drop_over_recovery_signed_diff,row_norm,16,per_ckpt,step2150000-tokens11012B,90,-0.7137,0.004,-0.6906,0.006,layer_31
drop_over_recovery_signed_diff,row_norm,16,per_ckpt,step2300000-tokens12272B,90,-0.5604,0.04,-0.5481,0.0629,layer_31
drop_over_recovery_signed_diff,row_norm,16,per_ckpt,step2450000-tokens13532B,90,-0.7711,0.001,-0.6966,0.008,layer_31
drop_over_recovery_signed_diff,row_norm,16,per_ckpt,step2600000-tokens14792B,90,-0.8166,0.001,-0.7841,0.003,layer_31
drop_over_recovery_signed_diff,row_norm,16,per_ckpt,main,90,-0.7828,0.001,-0.7705,0.001,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step50000-tokens210B,90,-0.0345,0.8921,0.0583,0.8332,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step200000-tokens840B,90,0.7999,0.002,0.7518,0.002,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step350000-tokens1470B,90,0.8537,0.001,0.8102,0.002,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step500000-tokens2100B,90,0.2769,0.3836,0.3228,0.3227,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step650000-tokens2730B,90,0.5571,0.0709,0.5032,0.1089,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step800000-tokens3360B,90,-0.3871,0.0719,-0.2913,0.2488,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step950000-tokens3990B,90,0.3226,0.3007,0.3711,0.2498,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.3315,0.2398,-0.3599,0.2468,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step1700000-tokens7232B,90,0.7616,0.003,0.7088,0.004,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step1850000-tokens8492B,90,0.4125,0.1988,0.2981,0.3766,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.0604,0.8462,-0.0759,0.8242,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step2150000-tokens11012B,90,0.0316,0.8851,0.0532,0.8072,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step2300000-tokens12272B,90,0.0522,0.8871,0.0346,0.9241,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step2450000-tokens13532B,90,0.1046,0.7073,0.0725,0.7662,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,step2600000-tokens14792B,90,0.0887,0.7742,0.0507,0.8681,layer_31
drop_over_recovery_signed_diff,col_norm,4,per_ckpt,main,90,-0.2342,0.3187,-0.2394,0.3247,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step50000-tokens210B,90,-0.2138,0.4905,-0.2039,0.5305,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step200000-tokens840B,90,0.5968,0.023,0.4988,0.0749,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step350000-tokens1470B,90,0.6101,0.021,0.5792,0.031,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step500000-tokens2100B,90,0.4562,0.0829,0.4683,0.0879,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step650000-tokens2730B,90,0.5112,0.0989,0.4073,0.1828,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step800000-tokens3360B,90,0.6116,0.001,0.6216,0.004,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step950000-tokens3990B,90,0.5045,0.0679,0.6191,0.02,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step1432000-tokens6014B,90,0.0125,0.961,-0.0653,0.8462,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step1700000-tokens7232B,90,0.6547,0.009,0.649,0.012,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step1850000-tokens8492B,90,0.2624,0.3876,0.2266,0.4775,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step2000000-tokens9752B,90,0.5214,0.0519,0.5245,0.045,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step2150000-tokens11012B,90,0.7527,0.002,0.7485,0.003,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step2300000-tokens12272B,90,0.4157,0.1588,0.4199,0.1618,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step2450000-tokens13532B,90,0.27,0.2887,0.2139,0.4076,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,step2600000-tokens14792B,90,-0.1895,0.4765,-0.1576,0.5764,layer_31
drop_over_recovery_signed_diff,col_norm,8,per_ckpt,main,90,-0.3684,0.2038,-0.422,0.1449,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step50000-tokens210B,90,0.3575,0.1748,0.3743,0.1628,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step200000-tokens840B,90,0.7709,0.003,0.8114,0.001,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step350000-tokens1470B,90,0.9114,0.001,0.8923,0.002,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step500000-tokens2100B,90,0.3058,0.2747,0.3476,0.2208,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step650000-tokens2730B,90,0.5967,0.034,0.4996,0.0869,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step800000-tokens3360B,90,-0.1323,0.6513,-0.1142,0.6893,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step950000-tokens3990B,90,0.4701,0.0709,0.5609,0.029,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step1432000-tokens6014B,90,-0.3451,0.2767,-0.3795,0.2388,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step1700000-tokens7232B,90,0.741,0.003,0.7071,0.004,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step1850000-tokens8492B,90,0.3878,0.2198,0.331,0.2947,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step2000000-tokens9752B,90,0.5228,0.029,0.5561,0.018,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step2150000-tokens11012B,90,0.4607,0.049,0.5605,0.009,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step2300000-tokens12272B,90,0.4512,0.0959,0.4888,0.0819,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step2450000-tokens13532B,90,0.3783,0.1598,0.386,0.1528,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,step2600000-tokens14792B,90,-0.123,0.6464,-0.1442,0.5794,layer_31
drop_over_recovery_signed_diff,col_norm,16,per_ckpt,main,90,-0.1222,0.5914,-0.1894,0.4396,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step50000-tokens210B,90,-0.018,0.9181,0.024,0.8312,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step200000-tokens840B,90,0.002,0.984,-0.0007,0.998,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step350000-tokens1470B,90,0.0411,0.7552,0.0364,0.6863,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step500000-tokens2100B,90,0.1169,0.2987,0.0647,0.4825,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step650000-tokens2730B,90,0.0431,0.6314,0.0805,0.2827,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step800000-tokens3360B,90,0.0061,0.9451,0.0557,0.5914,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step950000-tokens3990B,90,0.0386,0.6484,-0.0217,0.7862,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step1432000-tokens6014B,90,0.1937,0.1798,0.0676,0.5445,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.1276,0.1898,0.002,0.981,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.1732,0.01,-0.1649,0.006,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.0418,0.2308,0.0007,0.987,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step2150000-tokens11012B,90,0.1155,0.5145,0.137,0.3257,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step2300000-tokens12272B,90,0.0171,0.7722,0.0195,0.7153,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step2450000-tokens13532B,90,0.1417,0.004,0.1055,0.0509,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.038,0.5115,-0.0441,0.3616,layer_31
drop_over_recovery_min,row_norm,4,per_ckpt,main,90,0.071,0.1399,-0.0396,0.2987,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step50000-tokens210B,90,-0.1114,0.3716,-0.0699,0.5375,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step200000-tokens840B,90,0.2476,0.019,0.2338,0.021,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step350000-tokens1470B,90,-0.0616,0.5325,0.078,0.3536,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step500000-tokens2100B,90,0.2979,0.01,0.0542,0.6254,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step650000-tokens2730B,90,0.0157,0.8751,-0.0206,0.7762,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step800000-tokens3360B,90,-0.1198,0.2238,-0.1839,0.0629,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step950000-tokens3990B,90,-0.0396,0.4915,-0.0329,0.5165,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step1432000-tokens6014B,90,0.0667,0.3187,0.0109,0.8072,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step1700000-tokens7232B,90,-0.051,0.5375,0.0896,0.2168,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step1850000-tokens8492B,90,-0.0978,0.3317,-0.0995,0.1508,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step2000000-tokens9752B,90,0.069,0.4236,0.1174,0.1578,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step2150000-tokens11012B,90,-0.0412,0.6883,-0.0576,0.4885,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step2300000-tokens12272B,90,0.0183,0.7003,0.0036,0.9311,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step2450000-tokens13532B,90,0.1058,0.0879,0.0878,0.1678,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,step2600000-tokens14792B,90,0.0399,0.4206,-0.0129,0.7073,layer_31
drop_over_recovery_min,row_norm,8,per_ckpt,main,90,0.0425,0.2088,0.0192,0.6224,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step50000-tokens210B,90,-0.0754,0.7023,-0.1304,0.3477,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step200000-tokens840B,90,0.1824,0.03,0.1081,0.2488,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step350000-tokens1470B,90,-0.2539,0.019,-0.0988,0.2198,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step500000-tokens2100B,90,0.1939,0.0869,0.0358,0.6883,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step650000-tokens2730B,90,0.018,0.8022,0.0384,0.4995,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step800000-tokens3360B,90,-0.0245,0.8901,-0.0399,0.7812,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step950000-tokens3990B,90,0.007,0.964,-0.0206,0.8412,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step1432000-tokens6014B,90,0.1075,0.044,0.0069,0.8911,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step1700000-tokens7232B,90,0.0629,0.5854,0.1185,0.2657,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step1850000-tokens8492B,90,0.0593,0.5085,0.0108,0.8521,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step2000000-tokens9752B,90,0.1137,0.4256,0.1202,0.4845,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step2150000-tokens11012B,90,0.1178,0.2148,0.1479,0.0759,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step2300000-tokens12272B,90,0.1139,0.2687,0.1162,0.1528,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step2450000-tokens13532B,90,0.1205,0.0529,0.0725,0.1758,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,step2600000-tokens14792B,90,0.0699,0.0839,0.0095,0.7992,layer_31
drop_over_recovery_min,row_norm,16,per_ckpt,main,90,0.1055,0.0889,0.0376,0.4915,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step50000-tokens210B,90,-0.022,0.8661,0.0173,0.8132,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step200000-tokens840B,90,0.0205,0.7443,-0.0073,0.9301,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step350000-tokens1470B,90,0.0065,0.9361,0.0331,0.6414,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step500000-tokens2100B,90,0.0571,0.5834,0.0646,0.3756,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step650000-tokens2730B,90,0.0296,0.7243,0.0804,0.1728,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step800000-tokens3360B,90,0.0652,0.4615,0.0352,0.5914,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step950000-tokens3990B,90,0.0767,0.3726,-0.0111,0.8881,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step1432000-tokens6014B,90,0.2052,0.1508,0.052,0.5754,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.108,0.1948,0.0019,0.973,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.1734,0.0539,-0.1799,0.006,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.0886,0.1359,0.0158,0.7243,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step2150000-tokens11012B,90,0.1711,0.3776,0.1676,0.3227,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step2300000-tokens12272B,90,0.0492,0.6014,0.0521,0.5524,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step2450000-tokens13532B,90,0.2565,0.0689,0.2378,0.031,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.0548,0.5574,-0.0702,0.4975,layer_31
drop_over_recovery_min,col_norm,4,per_ckpt,main,90,0.1774,0.2008,-0.0937,0.4456,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step50000-tokens210B,90,-0.0768,0.3087,-0.0356,0.5425,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step200000-tokens840B,90,0.2024,0.0869,0.2159,0.021,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step350000-tokens1470B,90,-0.0338,0.6274,0.0694,0.3027,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step500000-tokens2100B,90,0.2735,0.027,0.0721,0.5245,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step650000-tokens2730B,90,0.0089,0.9411,-0.0044,0.9481,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step800000-tokens3360B,90,-0.0605,0.5774,-0.1617,0.0589,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step950000-tokens3990B,90,-0.0074,0.9121,-0.0359,0.4935,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step1432000-tokens6014B,90,0.0368,0.5185,0.0191,0.6613,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step1700000-tokens7232B,90,0.0369,0.7253,0.0906,0.3007,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step1850000-tokens8492B,90,-0.0664,0.5624,-0.1099,0.1848,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step2000000-tokens9752B,90,0.0955,0.3616,0.1702,0.0869,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step2150000-tokens11012B,90,-0.0314,0.6983,-0.0547,0.4835,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step2300000-tokens12272B,90,0.0255,0.7602,0.0219,0.7063,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step2450000-tokens13532B,90,0.242,0.1688,0.227,0.1389,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,step2600000-tokens14792B,90,0.0925,0.5694,0.0052,0.973,layer_31
drop_over_recovery_min,col_norm,8,per_ckpt,main,90,0.0794,0.4326,0.0863,0.4935,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step50000-tokens210B,90,-0.0403,0.7932,-0.1067,0.3536,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step200000-tokens840B,90,0.1588,0.048,0.0877,0.2627,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step350000-tokens1470B,90,-0.1302,0.017,-0.0767,0.1608,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step500000-tokens2100B,90,0.1788,0.1738,0.0408,0.6773,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step650000-tokens2730B,90,0.0027,0.978,0.0572,0.3696,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step800000-tokens3360B,90,0.0367,0.7203,-0.03,0.7722,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step950000-tokens3990B,90,0.0317,0.7922,-0.0185,0.8362,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step1432000-tokens6014B,90,0.0985,0.0519,0.0148,0.7792,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step1700000-tokens7232B,90,0.0627,0.6104,0.1294,0.2358,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step1850000-tokens8492B,90,0.0579,0.4476,0.0146,0.8172,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step2000000-tokens9752B,90,0.1165,0.4356,0.1289,0.4496,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step2150000-tokens11012B,90,0.163,0.2418,0.2083,0.0609,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step2300000-tokens12272B,90,0.1466,0.2238,0.162,0.1009,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step2450000-tokens13532B,90,0.2126,0.1269,0.1927,0.1508,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,step2600000-tokens14792B,90,0.2231,0.0879,0.0806,0.4466,layer_31
drop_over_recovery_min,col_norm,16,per_ckpt,main,90,0.2242,0.1808,0.1495,0.3207,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step50000-tokens210B,90,-0.0786,0.5734,-0.0751,0.6004,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step200000-tokens840B,90,-0.058,0.5185,-0.1271,0.2727,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step350000-tokens1470B,90,-0.1025,0.3876,-0.0956,0.4046,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step500000-tokens2100B,90,0.1583,0.2108,0.0662,0.5834,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step650000-tokens2730B,90,-0.0344,0.6464,-0.0965,0.2507,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step800000-tokens3360B,90,0.1464,0.0659,0.2047,0.0519,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step950000-tokens3990B,90,0.0043,0.975,0.0757,0.4116,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step1432000-tokens6014B,90,0.193,0.1918,0.1943,0.1848,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.0585,0.5385,0.0121,0.8881,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.1124,0.1309,-0.1283,0.1029,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.0087,0.8182,0.01,0.7962,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step2150000-tokens11012B,90,0.0483,0.7922,0.1185,0.4835,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step2300000-tokens12272B,90,0.0396,0.5724,0.0623,0.3347,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step2450000-tokens13532B,90,0.1328,0.029,0.1725,0.005,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,step2600000-tokens14792B,90,0.0021,0.975,0.0199,0.7692,layer_31
drop_over_recovery_max,row_norm,4,per_ckpt,main,90,0.0053,0.9371,-0.0023,0.958,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step50000-tokens210B,90,0.1906,0.1359,0.1971,0.1339,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step200000-tokens840B,90,0.1895,0.0999,0.2187,0.0609,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step350000-tokens1470B,90,-0.1084,0.2887,-0.1522,0.0789,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step500000-tokens2100B,90,0.1391,0.3017,0.0812,0.5245,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step650000-tokens2730B,90,-0.088,0.3806,-0.0719,0.4985,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step800000-tokens3360B,90,-0.0875,0.4046,-0.1591,0.1838,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step950000-tokens3990B,90,-0.0382,0.5415,-0.0442,0.4136,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step1432000-tokens6014B,90,0.0954,0.1618,0.1215,0.03,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step1700000-tokens7232B,90,0.0729,0.4296,0.1463,0.1269,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step1850000-tokens8492B,90,-0.0568,0.5894,-0.0299,0.7812,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step2000000-tokens9752B,90,0.0499,0.6194,0.1296,0.2428,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step2150000-tokens11012B,90,-0.1886,0.048,-0.2046,0.02,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step2300000-tokens12272B,90,0.0479,0.3826,0.0642,0.1439,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step2450000-tokens13532B,90,0.1443,0.027,0.17,0.015,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,step2600000-tokens14792B,90,0.0006,0.993,0.0151,0.7902,layer_31
drop_over_recovery_max,row_norm,8,per_ckpt,main,90,0.0673,0.1009,0.086,0.043,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step50000-tokens210B,90,-0.2784,0.0929,-0.2669,0.1249,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step200000-tokens840B,90,0.0588,0.4945,-0.0146,0.9141,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step350000-tokens1470B,90,-0.2735,0.003,-0.3086,0.003,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step500000-tokens2100B,90,0.1747,0.1698,0.0727,0.5495,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step650000-tokens2730B,90,-0.0888,0.1868,-0.1027,0.1449,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step800000-tokens3360B,90,-0.1479,0.3177,-0.1136,0.4645,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step950000-tokens3990B,90,-0.0345,0.8162,-0.0538,0.6813,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step1432000-tokens6014B,90,0.0822,0.1668,0.0878,0.0919,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step1700000-tokens7232B,90,0.1164,0.3427,0.1964,0.1049,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step1850000-tokens8492B,90,-0.0495,0.5255,0.026,0.7782,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step2000000-tokens9752B,90,0.1579,0.2677,0.2286,0.1329,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step2150000-tokens11012B,90,0.0468,0.6314,0.0933,0.3926,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step2300000-tokens12272B,90,0.0609,0.6074,0.1296,0.2208,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step2450000-tokens13532B,90,0.1347,0.045,0.1587,0.005,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,step2600000-tokens14792B,90,0.0359,0.3856,0.0708,0.1069,layer_31
drop_over_recovery_max,row_norm,16,per_ckpt,main,90,0.0766,0.2527,0.1203,0.0519,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step50000-tokens210B,90,-0.0514,0.6783,-0.0463,0.6094,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step200000-tokens840B,90,-0.0618,0.3616,-0.0666,0.3676,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step350000-tokens1470B,90,-0.0671,0.4585,-0.0552,0.5175,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step500000-tokens2100B,90,0.0318,0.7832,0.0606,0.5255,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step650000-tokens2730B,90,-0.0978,0.1339,-0.0799,0.2837,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step800000-tokens3360B,90,0.0574,0.5265,0.1303,0.0529,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step950000-tokens3990B,90,0.0737,0.3656,0.0774,0.3666,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step1432000-tokens6014B,90,0.1969,0.1798,0.1562,0.1878,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.0482,0.6154,0.0107,0.8921,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.1889,0.015,-0.1697,0.05,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.0235,0.7453,-0.0308,0.6014,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step2150000-tokens11012B,90,0.0829,0.7173,0.1392,0.5015,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step2300000-tokens12272B,90,0.0923,0.2637,0.0744,0.4645,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step2450000-tokens13532B,90,0.3137,0.03,0.3236,0.02,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,step2600000-tokens14792B,90,0.078,0.4176,0.0274,0.8591,layer_31
drop_over_recovery_max,col_norm,4,per_ckpt,main,90,-0.0387,0.8102,-0.0654,0.6793,layer_31
drop_over_recovery_max,col_norm,8,per_ckpt,step50000-tokens210B,90,0.0976,0.1399,0.0998,0.1349,layer_31
drop_over_recovery_max,col_norm,8,per_ckpt,step200000-tokens840B,90,0.2044,0.0529,0.2035,0.0549,layer_31
drop_over_recovery_max,col_norm,8,per_ckpt,step350000-tokens1470B,90,-0.1549,0.023,-0.1112,0.1109,layer_31
drop_over_recovery_max,col_norm,8,per_ckpt,step500000-tokens2100B,90,0.0575,0.6963,0.0824,0.5295,layer_31
